"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerBirthdateComparator record1Value","[0] PlayerBirthdateComparator record2Value","[0] PlayerBirthdateComparator record1PreprocessedValue","[0] PlayerBirthdateComparator record2PreprocessedValue","[0] PlayerBirthdateComparator similarity","[0] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","eafc_9410","fm_9549","0.0",,"2001-03-28T00:00","1989-08-12T00:00","2001-03-28T00:00","1989-08-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10430","0.0",,"1996-05-01T00:00","1993-05-28T00:00","1996-05-01T00:00","1993-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_10180","0.0",,"2000-02-08T00:00","1995-01-01T00:00","2000-02-08T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_14541","0.0",,"2000-02-08T00:00","1993-04-26T00:00","2000-02-08T00:00","1993-04-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10374","0.0",,"2001-04-02T00:00","1995-06-01T00:00","2001-04-02T00:00","1995-06-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_11277","0.0",,"2000-02-08T00:00","1996-08-12T00:00","2000-02-08T00:00","1996-08-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_14545","0.0",,"2000-02-08T00:00","1989-08-26T00:00","2000-02-08T00:00","1989-08-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_14602","0.0",,"1996-05-01T00:00","1987-04-01T00:00","1996-05-01T00:00","1987-04-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_17726","0.0",,"1996-03-11T00:00","2002-01-26T00:00","1996-03-11T00:00","2002-01-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_13212","0.0",,"2000-02-08T00:00","2003-04-21T00:00","2000-02-08T00:00","2003-04-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10429","0.0",,"1996-05-01T00:00","1985-11-24T00:00","1996-05-01T00:00","1985-11-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10422","0.33333333333333337",,"1996-05-01T00:00","1994-03-01T00:00","1996-05-01T00:00","1994-03-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_16867","0.6666666666666667",,"2001-03-28T00:00","2000-02-11T00:00","2001-03-28T00:00","2000-02-11T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_8449","0.0",,"2001-03-28T00:00","2006-02-23T00:00","2001-03-28T00:00","2006-02-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_1836","0.6666666666666667",,"1996-05-01T00:00","1997-01-04T00:00","1996-05-01T00:00","1997-01-04T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_9410","fm_8203","0.0",,"2001-03-28T00:00","2005-04-27T00:00","2001-03-28T00:00","2005-04-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10429","0.0",,"2003-02-10T00:00","1985-11-24T00:00","2003-02-10T00:00","1985-11-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_16867","0.0",,"1996-03-11T00:00","2000-02-11T00:00","1996-03-11T00:00","2000-02-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_15405","0.0",,"2000-02-08T00:00","1995-01-10T00:00","2000-02-08T00:00","1995-01-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10422","0.0",,"2003-02-10T00:00","1994-03-01T00:00","2003-02-10T00:00","1994-03-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_18299","0.0",,"1998-04-01T00:00","2006-06-08T00:00","1998-04-01T00:00","2006-06-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_18297","0.0",,"1998-04-01T00:00","2006-02-16T00:00","1998-04-01T00:00","2006-02-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_10586","0.0",,"1998-04-01T00:00","2003-09-15T00:00","1998-04-01T00:00","2003-09-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_8631","0.0",,"2001-03-28T00:00","2006-01-18T00:00","2001-03-28T00:00","2006-01-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_10348","0.0",,"1998-04-01T00:00","1994-05-15T00:00","1998-04-01T00:00","1994-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_16225","0.0",,"1996-03-11T00:00","2001-03-28T00:00","1996-03-11T00:00","2001-03-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_16466","0.0",,"1996-03-11T00:00","2003-07-29T00:00","1996-03-11T00:00","2003-07-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_10272","0.0",,"2001-03-28T00:00","1994-11-01T00:00","2001-03-28T00:00","1994-11-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10314","0.0",,"2001-04-02T00:00","1989-11-21T00:00","2001-04-02T00:00","1989-11-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10256","0.33333333333333337",,"1996-05-01T00:00","1994-10-11T00:00","1996-05-01T00:00","1994-10-11T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10803","fm_1507","0.33333333333333337",,"1998-04-01T00:00","2000-01-20T00:00","1998-04-01T00:00","2000-01-20T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9410","fm_10270","0.0",,"2001-03-28T00:00","1996-03-09T00:00","2001-03-28T00:00","1996-03-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10312","0.0",,"2001-04-02T00:00","1992-12-25T00:00","2001-04-02T00:00","1992-12-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_5123","0.0",,"2001-03-28T00:00","2005-10-19T00:00","2001-03-28T00:00","2005-10-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_9966","0.6666666666666667",,"2001-03-28T00:00","2000-06-08T00:00","2001-03-28T00:00","2000-06-08T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_8073","fm_10316","0.0",,"2001-04-02T00:00","1998-03-10T00:00","2001-04-02T00:00","1998-03-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_11120","0.0",,"2001-03-28T00:00","2004-09-10T00:00","2001-03-28T00:00","2004-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_12978","0.0",,"2001-04-02T00:00","2005-09-25T00:00","2001-04-02T00:00","2005-09-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10791","1.0",,"2001-04-02T00:00","2001-03-10T00:00","2001-04-02T00:00","2001-03-10T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10311","0.0",,"2001-04-02T00:00","1993-08-31T00:00","2001-04-02T00:00","1993-08-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_14560","0.0",,"2000-02-08T00:00","1990-09-10T00:00","2000-02-08T00:00","1990-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10430","0.0",,"2003-02-10T00:00","1993-05-28T00:00","2003-02-10T00:00","1993-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_18275","0.0",,"2001-04-02T00:00","2005-02-18T00:00","2001-04-02T00:00","2005-02-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_14279","0.0",,"1996-03-11T00:00","1987-05-13T00:00","1996-03-11T00:00","1987-05-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_10340","0.0",,"1998-04-01T00:00","1994-03-11T00:00","1998-04-01T00:00","1994-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_10580","0.0",,"1998-04-01T00:00","2002-03-15T00:00","1998-04-01T00:00","2002-03-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_18274","0.0",,"2001-04-02T00:00","2005-03-04T00:00","2001-04-02T00:00","2005-03-04T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_10268","0.0",,"2001-03-28T00:00","1992-07-01T00:00","2001-03-28T00:00","1992-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_15362","0.6666666666666667",,"1996-03-11T00:00","1997-11-21T00:00","1996-03-11T00:00","1997-11-21T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_10803","fm_10359","0.33333333333333337",,"1998-04-01T00:00","1996-08-16T00:00","1998-04-01T00:00","1996-08-16T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_10803","fm_10358","0.0",,"1998-04-01T00:00","1991-11-01T00:00","1998-04-01T00:00","1991-11-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10325","0.0",,"2001-04-02T00:00","1991-08-25T00:00","2001-04-02T00:00","1991-08-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_5811","0.33333333333333337",,"2003-02-10T00:00","2005-04-01T00:00","2003-02-10T00:00","2005-04-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_4686","fm_16690","0.0",,"1996-03-11T00:00","2003-11-27T00:00","1996-03-11T00:00","2003-11-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_11352","0.0",,"2001-03-28T00:00","1993-02-27T00:00","2001-03-28T00:00","1993-02-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10448","0.0",,"2003-02-10T00:00","1997-05-22T00:00","2003-02-10T00:00","1997-05-22T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10449","0.0",,"2003-02-10T00:00","1999-06-05T00:00","2003-02-10T00:00","1999-06-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_13242","0.0",,"2000-02-08T00:00","2005-04-30T00:00","2000-02-08T00:00","2005-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10202","0.0",,"2003-02-10T00:00","1989-02-20T00:00","2003-02-10T00:00","1989-02-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_16808","0.33333333333333337",,"2001-03-28T00:00","2003-09-04T00:00","2001-03-28T00:00","2003-09-04T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9484","fm_14579","1.0",,"2000-02-08T00:00","2000-05-30T00:00","2000-02-08T00:00","2000-05-30T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_4686","fm_7101","0.0",,"1996-03-11T00:00","2003-02-21T00:00","1996-03-11T00:00","2003-02-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_8449","0.0",,"1996-03-11T00:00","2006-02-23T00:00","1996-03-11T00:00","2006-02-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_6475","0.0",,"2001-03-28T00:00","1993-01-11T00:00","2001-03-28T00:00","1993-01-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_11566","0.0",,"1996-05-01T00:00","2000-02-24T00:00","1996-05-01T00:00","2000-02-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_3828","0.0",,"1996-05-01T00:00","2000-01-12T00:00","1996-05-01T00:00","2000-01-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_11145","0.0",,"2001-03-28T00:00","1997-09-10T00:00","2001-03-28T00:00","1997-09-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_3821","0.0",,"1996-05-01T00:00","2002-03-06T00:00","1996-05-01T00:00","2002-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_10295","0.0",,"2001-03-28T00:00","1993-04-30T00:00","2001-03-28T00:00","1993-04-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10215","0.0",,"2003-02-10T00:00","1987-01-23T00:00","2003-02-10T00:00","1987-01-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_18297","0.0",,"2001-04-02T00:00","2006-02-16T00:00","2001-04-02T00:00","2006-02-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_14016","0.0",,"1996-03-11T00:00","2003-09-28T00:00","1996-03-11T00:00","2003-09-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_18299","0.0",,"2001-04-02T00:00","2006-06-08T00:00","2001-04-02T00:00","2006-06-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_8296","0.0",,"2001-04-02T00:00","2005-03-11T00:00","2001-04-02T00:00","2005-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_17853","0.0",,"2000-02-08T00:00","2004-06-06T00:00","2000-02-08T00:00","2004-06-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_8203","0.0",,"1996-03-11T00:00","2005-04-27T00:00","1996-03-11T00:00","2005-04-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10211","0.0",,"2003-02-10T00:00","1994-02-26T00:00","2003-02-10T00:00","1994-02-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_9549","0.0",,"1996-03-11T00:00","1989-08-12T00:00","1996-03-11T00:00","1989-08-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10803","fm_10374","0.0",,"1998-04-01T00:00","1995-06-01T00:00","1998-04-01T00:00","1995-06-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10468","0.0",,"1996-05-01T00:00","1999-09-12T00:00","1996-05-01T00:00","1999-09-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9484","fm_1507","1.0",,"2000-02-08T00:00","2000-01-20T00:00","2000-02-08T00:00","2000-01-20T00:00","1.0","1.0"
"LinearCombinationMatchingRule","eafc_9410","fm_4285","0.0",,"2001-03-28T00:00","2006-04-20T00:00","2001-03-28T00:00","2006-04-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_4686","fm_13165","0.0",,"1996-03-11T00:00","2002-12-01T00:00","1996-03-11T00:00","2002-12-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_10222","0.0",,"1996-05-01T00:00","1990-04-19T00:00","1996-05-01T00:00","1990-04-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10348","0.0",,"2001-04-02T00:00","1994-05-15T00:00","2001-04-02T00:00","1994-05-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_8038","0.0",,"1996-05-01T00:00","2004-08-29T00:00","1996-05-01T00:00","2004-08-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_9410","fm_10281","0.0",,"2001-03-28T00:00","1987-08-13T00:00","2001-03-28T00:00","1987-08-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_5908","fm_3814","0.0",,"1996-05-01T00:00","2005-03-25T00:00","1996-05-01T00:00","2005-03-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10340","0.0",,"2001-04-02T00:00","1994-03-11T00:00","2001-04-02T00:00","1994-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10468","0.0",,"2003-02-10T00:00","1999-09-12T00:00","2003-02-10T00:00","1999-09-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_8073","fm_10580","0.6666666666666667",,"2001-04-02T00:00","2002-03-15T00:00","2001-04-02T00:00","2002-03-15T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","eafc_8073","fm_10586","0.33333333333333337",,"2001-04-02T00:00","2003-09-15T00:00","2001-04-02T00:00","2003-09-15T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","eafc_9484","fm_17869","0.0",,"2000-02-08T00:00","2006-03-17T00:00","2000-02-08T00:00","2006-03-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","eafc_10834","fm_10222","0.0",,"2003-02-10T00:00","1990-04-19T00:00","2003-02-10T00:00","1990-04-19T00:00","0.0","0.0"
